match_no,date,venue,stage,team1,team2,toss_winner,toss_decision,innings,batting_team,bowling_team,over,phase,runs_in_over,wickets_in_over,fours,sixes,bowlers,batsmen,main_batter,cumulative_runs,cumulative_wkts,score_after_over,over_summary,first_ings_score,first_ings_wkts,second_ings_score,second_ings_wkts,match_result,match_winner,player_of_the_match,top_scorer,highscore,best_bowling,best_bowling_figure
24,"Apr 10, 2025","M.Chinnaswamy Stadium, Bengaluru",League,RCB,DC,DC,Bowl,2,DC,RCB,12,Middle,13,0,1,1,Krunal Pandya,"Rahul, Stubbs",Rahul,80,4,80/4,"13 runs, 0 wicket(s)",163.0,7.0,169.0,4.0,completed,DC,KL Rahul,KL Rahul,93.0,Kuldeep Yadav,2--17
24,"Apr 10, 2025","M.Chinnaswamy Stadium, Bengaluru",League,RCB,DC,DC,Bowl,2,DC,RCB,13,Middle,14,0,1,1,Livingstone,"Rahul, Stubbs",Rahul,94,4,94/4,"14 runs, 0 wicket(s)",163.0,7.0,169.0,4.0,completed,DC,KL Rahul,KL Rahul,93.0,Kuldeep Yadav,2--17
24,"Apr 10, 2025","M.Chinnaswamy Stadium, Bengaluru",League,RCB,DC,DC,Bowl,2,DC,RCB,14,Middle,5,0,0,0,Yash Dayal,"Rahul, Stubbs",Rahul,99,4,99/4,"5 runs, 0 wicket(s)",163.0,7.0,169.0,4.0,completed,DC,KL Rahul,KL Rahul,93.0,Kuldeep Yadav,2--17
24,"Apr 10, 2025","M.Chinnaswamy Stadium, Bengaluru",League,RCB,DC,DC,Bowl,2,DC,RCB,15,Middle,22,0,3,1,Hazlewood,Rahul,Rahul,121,4,121/4,"22 runs, 0 wicket(s)",163.0,7.0,169.0,4.0,completed,DC,KL Rahul,KL Rahul,93.0,Kuldeep Yadav,2--17
24,"Apr 10, 2025","M.Chinnaswamy Stadium, Bengaluru",League,RCB,DC,DC,Bowl,2,DC,RCB,16,Death,13,0,1,1,Suyash Sharma,"Rahul, Stubbs",Stubbs,134,4,134/4,"13 runs, 0 wicket(s)",163.0,7.0,169.0,4.0,completed,DC,KL Rahul,KL Rahul,93.0,Kuldeep Yadav,2--17
24,"Apr 10, 2025","M.Chinnaswamy Stadium, Bengaluru",League,RCB,DC,DC,Bowl,2,DC,RCB,17,Death,12,0,2,0,Bhuvneshwar,"Rahul, Stubbs",Stubbs,146,4,146/4,"12 runs, 0 wicket(s)",163.0,7.0,169.0,4.0,completed,DC,KL Rahul,KL Rahul,93.0,Kuldeep Yadav,2--17
24,"Apr 10, 2025","M.Chinnaswamy Stadium, Bengaluru",League,RCB,DC,DC,Bowl,2,DC,RCB,18,Death,23,0,1,2,Yash Dayal,"Rahul, Stubbs",Rahul,169,4,169/4,"23 runs, 0 wicket(s)",163.0,7.0,169.0,4.0,completed,DC,KL Rahul,KL Rahul,93.0,Kuldeep Yadav,2--17
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,1,Powerplay,6,0,1,0,Vaibhav Arora,"Conway, Ravindra",Conway,6,0,6/0,"6 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,2,Powerplay,4,0,0,0,Moeen Ali,"Conway, Ravindra",Conway,10,0,10/0,"4 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,3,Powerplay,6,0,1,0,Vaibhav Arora,"Conway, Ravindra",Conway,16,0,16/0,"6 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,4,Powerplay,0,1,0,0,Moeen Ali,"Conway, Tripathi",Conway,16,1,16/1,"0 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,5,Powerplay,2,1,0,0,Harshit Rana,"Ravindra, Shankar",Shankar,18,2,18/2,"2 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,6,Powerplay,13,0,2,0,Varun Chakaravarthy,"Shankar, Tripathi",Shankar,31,2,31/2,"13 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,7,Middle,12,0,0,1,Moeen Ali,"Shankar, Tripathi",Shankar,43,2,43/2,"12 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,8,Middle,7,0,1,0,Harshit Rana,"Shankar, Tripathi",Tripathi,50,2,50/2,"7 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,9,Middle,6,0,0,0,Narine,"Shankar, Tripathi",Shankar,56,2,56/2,"6 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,10,Middle,5,1,0,0,Varun Chakaravarthy,"Shankar, Shivam Dube, Tripathi",Shankar,61,3,61/3,"5 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,11,Middle,4,1,0,0,Narine,"Shivam Dube, Tripathi",Shivam Dube,65,4,65/4,"4 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,12,Middle,4,0,0,0,Moeen Ali,"Ashwin, Shivam Dube",Shivam Dube,69,4,69/4,"4 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,13,Middle,1,1,0,0,Harshit Rana,"Ashwin, Jadeja, Shivam Dube",Shivam Dube,70,5,70/5,"1 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,14,Middle,1,1,0,0,Narine,"Hooda, Jadeja, Shivam Dube",Shivam Dube,71,6,71/6,"1 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,15,Middle,3,1,0,0,Varun Chakaravarthy,"Dhoni, Hooda, Shivam Dube",Shivam Dube,74,7,74/7,"3 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,16,Death,3,1,0,0,Narine,"Dhoni, Noor Ahmad, Shivam Dube",Shivam Dube,77,8,77/8,"3 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,17,Death,1,0,0,0,Varun Chakaravarthy,"Noor Ahmad, Shivam Dube",Shivam Dube,78,8,78/8,"1 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,18,Death,6,1,0,0,Vaibhav Arora,"Anshul Kamboj, Noor Ahmad, Shivam Dube",Anshul Kamboj,84,9,84/9,"6 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,19,Death,6,0,1,0,Harshit Rana,Shivam Dube,Shivam Dube,90,9,90/9,"6 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,1,CSK,KKR,20,Death,13,0,2,0,Vaibhav Arora,Shivam Dube,Shivam Dube,103,9,103/9,"13 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,1,Powerplay,7,0,0,1,Khaleel Ahmed,"Narine, de Kock",Narine,7,0,7/0,"7 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,2,Powerplay,12,0,0,1,Anshul Kamboj,"Narine, de Kock",de Kock,19,0,19/0,"12 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,3,Powerplay,15,0,0,2,Khaleel Ahmed,"Narine, de Kock",de Kock,34,0,34/0,"15 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,4,Powerplay,12,0,1,1,Ashwin,"Narine, de Kock",Narine,46,0,46/0,"12 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,5,Powerplay,7,1,1,0,Anshul Kamboj,"Rahane, de Kock",Rahane,53,1,53/1,"7 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,6,Powerplay,18,0,1,2,Khaleel Ahmed,"Narine, Rahane",Narine,71,1,71/1,"18 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,7,Middle,14,0,0,2,Ashwin,"Narine, Rahane",Narine,85,1,85/1,"14 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,8,Middle,2,1,0,0,Noor Ahmad,"Narine, Rahane, Rinku Singh",Rahane,87,2,87/2,"2 runs, 1 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,9,Middle,5,0,0,0,Ashwin,"Rahane, Rinku Singh",Rahane,92,2,92/2,"5 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,10,Middle,6,0,1,0,Noor Ahmad,"Rahane, Rinku Singh",Rinku Singh,98,2,98/2,"6 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
25,"Apr 11, 2025","MA Chidambaram Stadium, Chennai",League,CSK,KKR,KKR,Bowl,2,KKR,CSK,11,Middle,9,0,0,1,Jadeja,Rinku Singh,Rinku Singh,107,2,107/2,"9 runs, 0 wicket(s)",103.0,9.0,107.0,2.0,completed,KKR,Sunil Narine,Sunil Narine,44.0,Sunil Narine,3--13
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,1,Powerplay,6,0,1,0,Thakur,"Sai Sudharsan, Shubman Gill",Sai Sudharsan,6,0,6/0,"6 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,2,Powerplay,13,0,2,0,Akash Deep,"Sai Sudharsan, Shubman Gill",Shubman Gill,19,0,19/0,"13 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,3,Powerplay,7,0,1,0,Thakur,"Sai Sudharsan, Shubman Gill",Shubman Gill,26,0,26/0,"7 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,4,Powerplay,9,0,1,0,Digvesh Rathi,"Sai Sudharsan, Shubman Gill",Sai Sudharsan,35,0,35/0,"9 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,5,Powerplay,9,0,1,0,Akash Deep,"Sai Sudharsan, Shubman Gill",Shubman Gill,44,0,44/0,"9 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,6,Powerplay,10,0,0,1,Avesh Khan,"Sai Sudharsan, Shubman Gill",Sai Sudharsan,54,0,54/0,"10 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,7,Middle,12,0,2,0,Ravi Bishnoi,"Sai Sudharsan, Shubman Gill",Shubman Gill,66,0,66/0,"12 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,8,Middle,15,0,1,1,Markram,"Sai Sudharsan, Shubman Gill",Shubman Gill,81,0,81/0,"15 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,9,Middle,7,0,0,0,Digvesh Rathi,"Sai Sudharsan, Shubman Gill",Shubman Gill,88,0,88/0,"7 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,10,Middle,15,0,1,0,Ravi Bishnoi,"Sai Sudharsan, Shubman Gill",Sai Sudharsan,103,0,103/0,"15 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,11,Middle,6,0,1,0,Digvesh Rathi,"Sai Sudharsan, Shubman Gill",Sai Sudharsan,109,0,109/0,"6 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,12,Middle,11,0,2,0,Akash Deep,"Sai Sudharsan, Shubman Gill",Shubman Gill,120,0,120/0,"11 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,13,Middle,2,1,0,0,Avesh Khan,"Buttler, Sai Sudharsan, Shubman Gill",Buttler,122,1,122/1,"2 runs, 1 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,14,Middle,5,2,0,0,Ravi Bishnoi,"Buttler, Sai Sudharsan, Washington Sundar",Buttler,127,3,127/3,"5 runs, 2 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,15,Middle,8,0,1,0,Avesh Khan,"Buttler, Rutherford",Buttler,135,3,135/3,"8 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,16,Death,4,0,0,0,Ravi Bishnoi,"Buttler, Rutherford",Buttler,139,3,139/3,"4 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,17,Death,8,1,1,0,Digvesh Rathi,"Buttler, Rutherford, Shahrukh Khan",Buttler,147,4,147/4,"8 runs, 1 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,18,Death,10,0,1,0,Thakur,"Rutherford, Shahrukh Khan",Rutherford,157,4,157/4,"10 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,19,Death,12,0,2,0,Avesh Khan,"Rutherford, Shahrukh Khan",Rutherford,169,4,169/4,"12 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,1,GT,LSG,20,Death,11,2,0,1,Thakur,"Rahul Tewatia, Rashid Khan, Rutherford, Shahrukh Khan",Shahrukh Khan,180,6,180/6,"11 runs, 2 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,1,Powerplay,6,0,1,0,Siraj,"Markram, Pant",Markram,6,0,6/0,"6 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,2,Powerplay,2,0,0,0,Arshad Khan,"Markram, Pant",Markram,8,0,8/0,"2 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,3,Powerplay,20,0,3,0,Siraj,"Markram, Pant",Markram,28,0,28/0,"20 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,4,Powerplay,9,0,2,0,Arshad Khan,"Markram, Pant",Markram,37,0,37/0,"9 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,5,Powerplay,12,0,1,1,Prasidh,"Markram, Pant",Markram,49,0,49/0,"12 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,6,Powerplay,12,0,2,0,Rashid Khan,"Markram, Pant",Pant,61,0,61/0,"12 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,7,Middle,6,1,1,0,Prasidh,"Markram, Pant, Pooran",Pant,67,1,67/1,"6 runs, 1 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,8,Middle,11,0,0,1,Rashid Khan,"Markram, Pooran",Pooran,78,1,78/1,"11 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,9,Middle,12,0,1,1,Washington Sundar,"Markram, Pooran",Pooran,90,1,90/1,"12 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,10,Middle,24,0,1,3,Sai Kishore,"Markram, Pooran",Pooran,114,1,114/1,"24 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,11,Middle,9,0,1,0,Siraj,"Markram, Pooran",Markram,123,1,123/1,"9 runs, 0 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
26,"Apr 12, 2025","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",League,LSG,GT,LSG,Bowl,2,LSG,GT,12,Middle,2,1,0,0,Prasidh,"Ayush Badoni, Markram, Pooran",Ayush Badoni,125,2,125/2,"2 runs, 1 wicket(s)",180.0,6.0,186.0,4.0,completed,LSG,Aiden Markram,Nicholas Pooran,61.0,Prasidh Krishna,2--26
